"","state","S1","S2","S3","S4","returns","State_Name"
"1",3,0,0,1,0,0,"Level2"
"2",3,0.0278027633666877,0.000182225581906266,0.972012804585276,2.20646612971699e-06,0.00564654238821038,"Level2"
"3",3,0.0241287771345401,0.000137913725188865,0.975609217991404,0.00012409114886673,-0.00225484882049942,"Level2"
"4",1,0.132784784649954,0.00153107045743685,0.864676542320526,0.00100760257208296,-0.0096399958117086,"Level1"
"5",1,0.117625948958098,0.00037185043960566,0.881141790790453,0.000860409811843615,0.00624830224399764,"Level1"
"6",1,0.315039094360957,0.000915027917599956,0.680731709885022,0.00331416783642121,-0.00910131424634519,"Level1"
"7",1,0.480868783350182,0.000479959999454244,0.514342039699699,0.00430921695066379,-0.00745624310593307,"Level1"
"8",1,0.362038089514337,7.94345158680593e-05,0.635583888590211,0.00229858737958384,-0.00115213143066706,"Level1"
"9",1,0.357468267018888,0.000166194058890807,0.639643374418845,0.00272216450337595,0.00689256051211062,"Level1"
"10",1,0.327242317335952,0.000146784445181507,0.670213146274701,0.00239775194416526,0.00627682535205176,"Level1"
"11",1,0.952116682713653,0.00332769591656877,0.0142716780591024,0.030283943310676,-0.0166335347249333,"Level1"
"12",1,0.945027906821557,0.000711363128169907,0.0378284389644292,0.0164322910858443,0.000578086168165903,"Level1"
"13",1,0.93579389668521,0.000160919168538965,0.0546835119165949,0.00936167222965599,-0.0023147580449816,"Level1"
"14",1,0.937365834148358,4.69582694960952e-05,0.0554321287697782,0.00715507881236791,0.00692837664456336,"Level1"
"15",1,0.924857269553725,2.14372440669762e-05,0.0685477810740075,0.00657351212820056,0.00573730792754423,"Level1"
"16",1,0.949063203050446,2.88531479366111e-05,0.0423173951372886,0.00859054866432862,0.00911162366191176,"Level1"
"17",1,0.928716733289356,2.2796243682159e-05,0.0651550130416982,0.00610545742526349,0.00396040144016574,"Level1"
"18",1,0.977157127018708,4.08354879024929e-05,0.0103159759007902,0.0124860615925994,-0.0107863098212215,"Level1"
"19",1,0.96719892749316,3.91393627526877e-05,0.0248179071615894,0.00794402598249765,0.00625885418003458,"Level1"
"20",1,0.95339085613852,2.06866934317807e-05,0.0404302760553324,0.00615818111271537,0.00339762501252494,"Level1"
"21",1,0.981557376574526,4.45207293168725e-05,0.00488535896026175,0.0135127437358954,-0.0113702756702945,"Level1"
"22",1,0.960503774218972,3.70681815518338e-05,0.0316500554737704,0.00780910212570587,0.00456361316849563,"Level1"
"23",1,0.947979354266182,2.028963194301e-05,0.0457971457634096,0.00620321033846561,-0.00227914622079917,"Level1"
"24",1,0.936216047018026,1.85333257649032e-05,0.0571285471185662,0.00663687253764318,0.00568818371007307,"Level1"
"25",1,0.979582003331878,6.78684292306268e-05,0.00308535732735158,0.01726477091154,-0.0131317334677967,"Level1"
"26",1,0.954016150057661,4.3526156403174e-05,0.0365298088472789,0.00941051493865711,0.00286949973454176,"Level1"
"27",1,0.933031358162885,2.30761336816163e-05,0.0610817804617403,0.00586378524169352,-0.000573230134743419,"Level1"
"28",1,0.893970820610526,1.45405041800588e-05,0.100318186459838,0.00569645242545626,0.00286281321022885,"Level1"
"29",1,0.839239864883129,1.96856447931139e-05,0.15531543785302,0.00542501161905808,0.00342460390130572,"Level1"
"30",1,0.755973792135711,2.77226325234645e-05,0.239247679020694,0.00475080621107189,-0.000569848975238152,"Level1"
"31",1,0.794799186785652,6.575098555136e-05,0.198929408463303,0.00620565376549354,-0.00571756813629642,"Level1"
"32",1,0.72844096388822,3.79602773264932e-05,0.266751749844492,0.00476932598996191,-0.00229626959979834,"Level1"
"33",1,0.665156477582464,5.20777361544128e-05,0.330343902363778,0.00444754231760407,-0.00287769982761477,"Level1"
