"state","S1","S2","S3","returns","date"
"LowVol",0.989639699714285,0.0102643239440973,9.59763416178256e-05,-0.00152667971497378,1953-03-20
"LowVol",0.982243818709414,0.0175652361366106,0.000190945153975003,-0.00613028739739452,1953-03-23
"LowVol",0.987179522999725,0.0126898909315918,0.000130586068682905,0.00574824345769498,1953-03-24
"LowVol",0.988708441659393,0.0111846155535831,0.000106942787023642,-0.00267840221340654,1953-03-25
"LowVol",0.983308322800616,0.0165153472220146,0.000176329977369136,-0.00576366618110535,1953-03-26
"LowVol",0.99033549427279,0.00957581137949341,8.86943477160714e-05,0.00154020050585624,1953-03-27
"Trans",0.828003503714427,0.168239500995428,0.00375699529014583,-0.0147289093947185,1953-03-30
"Trans",0.497830086632578,0.494567408312168,0.00760250505525405,-0.0125738390354866,1953-03-31
"Trans",0.646473867703727,0.351555999399647,0.00197013289662561,-0.00158294450182472,1953-04-01
"Trans",0.777315091602401,0.221963120039687,0.000721788357912429,-0.000792393068402397,1953-04-02
"Trans",0.00167290452894072,0.961551912906131,0.0367751825649282,-0.0248808576161141,1953-04-06
"LowVol",0.03678809929213,0.949486167327829,0.0137257333800408,0.00405507449421982,1953-04-07
"LowVol",0.033538664003045,0.959893691799924,0.00656764419703096,0.00886391800439412,1953-04-08
"LowVol",0.0582167941827732,0.938678554680529,0.00310465113669766,-0.0020076698574143,1953-04-09
"LowVol",0.0960797918908462,0.900915840928863,0.00300436718029107,-0.00241444790159084,1953-04-10
"LowVol",0.158643048266883,0.838582904365322,0.0027740473677944,-0.00201653627519294,1953-04-13
"LowVol",0.253821602699876,0.743675163528524,0.00250323377160048,0.00362688280655732,1953-04-14
"LowVol",0.373739702018373,0.624137845437837,0.00212245254379033,0.0040143771292982,1953-04-15
"LowVol",0.514469206943841,0.48393028264603,0.00160051041012941,-0.0020051741630347,1953-04-16
"LowVol",0.222591630483642,0.773000594203309,0.00440777531304813,-0.0117101679003984,1953-04-17
"LowVol",0.326783525420954,0.670904844701626,0.00231162987742061,0.0044579201596342,1953-04-20
"LowVol",0.454670227195949,0.543516675139281,0.00181309766476944,-0.00242915099205954,1953-04-21
"LowVol",0.349979777687394,0.647167304120129,0.00285291819247688,-0.00854884116531451,1953-04-22
"LowVol",0.149453982148926,0.845983474816389,0.00456254303468569,-0.0110997234146195,1953-04-23
"LowVol",0.257480595710129,0.74012596000758,0.00239344428229125,0.000413308523622646,1953-04-24
"LowVol",0.338392068586307,0.659225671829525,0.0023822595841678,0.00576841307442733,1953-04-27
"LowVol",0.376037171339522,0.621539025118457,0.00242380354202109,0.00736802350862931,1953-04-28
"LowVol",0.447040049084786,0.550903231877309,0.00205671903790469,0.00650408796917645,1953-04-29
"LowVol",0.581319244062594,0.417288588818822,0.00139216711858358,-0.00243403766349637,1953-04-30
"LowVol",0.701341475262524,0.297633018091399,0.00102550664607726,0.0044579201596342,1953-05-01
"LowVol",0.575701531487829,0.422216128475905,0.00208234003626595,0.0108587433348757,1953-05-04
"LowVol",0.728456079055168,0.270666502415281,0.000877418529551003,0.00119932052753891,1953-05-05
"LowVol",0.833617946171218,0.165840384557305,0.00054166927147668,-0.00119932052753891,1953-05-06
"LowVol",0.879663712470221,0.119918169383586,0.000418118146193783,-0.00400802139753864,1953-05-07
"LowVol",0.934608724490622,0.0651803585258766,0.000210916983501884,0,1953-05-08
"LowVol",0.965683984899289,0.0342054005328045,0.000110614567906257,0.000401525803427116,1953-05-11
"LowVol",0.963147057915892,0.0366308613397488,0.000222080744359004,-0.00684796230974705,1953-05-12
"LowVol",0.979937460296981,0.0199695909592925,9.29487437262499e-05,-0.00121338743326982,1953-05-13
"LowVol",0.986438981202484,0.0134325667574924,0.000128452040023965,0.00564977301156544,1953-05-14
"LowVol",0.990169228227662,0.00974076917287002,9.00025994682863e-05,-0.000402495477359821,1953-05-15
"LowVol",0.987574324956674,0.0123049005457337,0.00012077449759262,-0.00362976805057835,1953-05-18
"LowVol",0.989291810935004,0.0106081659165231,0.000100023148473016,-0.00202220489493898,1953-05-19
"LowVol",0.977352963215018,0.0223678098481862,0.000279226936795397,0.00926861341570584,1953-05-20
"LowVol",0.985547019906066,0.014333040843506,0.000119939250427844,0.00520101202822554,1953-05-21
